planner,generator,difficulty,instance,name,time_taken,expanded_states,plan_length
seq-opt-fdss-1,2007,3,18,level_03_seed_018,10.26,106,35
seq-opt-fdss-1,2007,0,6,level_00_seed_006,18.54,258,17
seq-opt-fdss-1,2007,0,23,level_00_seed_023,18.47,258,17
seq-opt-fdss-1,2007,2,7,level_02_seed_007,4.14,54,30
seq-opt-fdss-1,2007,4,8,level_04_seed_008,22.46,300,33
seq-opt-fdss-1,2007,0,16,level_00_seed_016,6.36,75,19
seq-opt-fdss-1,2007,4,17,level_04_seed_017,4.11,54,30
seq-opt-fdss-1,2007,1,0,level_01_seed_000,18.78,258,17
seq-opt-fdss-1,2007,4,2,level_04_seed_002,22.42,300,33
seq-opt-fdss-1,2007,2,3,level_02_seed_003,2.2,15,7
seq-opt-fdss-1,2007,1,2,level_01_seed_002,19.14,258,17
seq-opt-fdss-1,2007,1,18,level_01_seed_018,2.19,15,7
seq-opt-fdss-1,2007,4,11,level_04_seed_011,6.29,75,19
seq-opt-fdss-1,2007,3,26,level_03_seed_026,18.62,258,17
seq-opt-fdss-1,2007,2,12,level_02_seed_012,4.11,54,30
seq-opt-fdss-1,2007,2,18,level_02_seed_018,18.56,258,17
seq-opt-fdss-1,2007,4,21,level_04_seed_021,6.41,75,19
seq-opt-fdss-1,2007,3,10,level_03_seed_010,4.14,54,30
seq-opt-fdss-1,2007,2,6,level_02_seed_006,4.12,54,30
seq-opt-fdss-1,2007,1,15,level_01_seed_015,6.35,75,19
seq-opt-fdss-1,2007,2,2,level_02_seed_002,6.32,75,19
seq-opt-fdss-1,2007,3,19,level_03_seed_019,10.51,106,35
seq-opt-fdss-1,2007,4,14,level_04_seed_014,22.15,300,33
seq-opt-fdss-1,YYTBB,0,10,level_00_seed_010,0.98,30,7
seq-opt-fdss-1,YYTBB,3,0,level_03_seed_000,27.45,280,29
seq-opt-fdss-1,YYTBB,4,3,level_04_seed_003,24.08,352,35
seq-opt-fdss-1,YYTBB,2,8,level_02_seed_008,4.0,95,26
seq-opt-fdss-1,YYTBB,3,5,level_03_seed_005,22.52,340,30
seq-opt-fdss-1,YYTBB,2,27,level_02_seed_027,7.29,87,17
seq-opt-fdss-1,YYTBB,3,12,level_03_seed_012,26.97,264,21
seq-opt-fdss-1,YYTBB,3,27,level_03_seed_027,25.69,294,21
seq-opt-fdss-1,YYTBB,2,16,level_02_seed_016,3.97,92,32
seq-opt-fdss-1,YYTBB,4,9,level_04_seed_009,19.73,324,38
seq-opt-fdss-1,YYTBB,0,19,level_00_seed_019,0.94,9,4
seq-opt-fdss-1,YYTBB,1,23,level_01_seed_023,3.13,59,14
seq-opt-fdss-1,YYTBB,2,15,level_02_seed_015,2.59,63,18
seq-opt-fdss-1,YYTBB,3,28,level_03_seed_028,32.67,431,31
seq-opt-fdss-1,YYTBB,1,19,level_01_seed_019,4.09,119,19
seq-opt-fdss-1,YYTBB,2,4,level_02_seed_004,3.72,123,33
seq-opt-fdss-1,YYTBB,0,8,level_00_seed_008,0.96,30,7
seq-opt-fdss-1,YYTBB,3,8,level_03_seed_008,29.69,404,32
seq-opt-fdss-1,YYTBB,2,10,level_02_seed_010,5.13,108,28
seq-opt-fdss-1,YYTBB,3,7,level_03_seed_007,27.37,330,30
seq-opt-fdss-1,YYTBB,0,20,level_00_seed_020,1.04,21,6
seq-opt-fdss-1,YYTBB,2,11,level_02_seed_011,3.37,136,36
seq-opt-fdss-1,YYTBB,1,16,level_01_seed_016,4.66,67,14
seq-opt-fdss-1,YYTBB,4,20,level_04_seed_020,22.59,340,31
seq-opt-fdss-1,YYTBB,0,0,level_00_seed_000,0.94,25,6
seq-opt-fdss-1,YYTBB,4,19,level_04_seed_019,24.3,398,36
seq-opt-fdss-1,YYTBB,2,1,level_02_seed_001,7.09,149,21
seq-opt-fdss-1,YYTBB,3,22,level_03_seed_022,27.1,299,21
seq-opt-fdss-1,YYTBB,1,28,level_01_seed_028,3.34,63,14
seq-opt-fdss-1,YYTBB,3,23,level_03_seed_023,24.12,351,33
seq-opt-fdss-1,YYTBB,1,21,level_01_seed_021,2.72,95,18
seq-opt-fdss-1,YYTBB,3,20,level_03_seed_020,31.98,391,25
seq-opt-fdss-1,YYTBB,4,18,level_04_seed_018,20.97,337,33
seq-opt-fdss-1,YYTBB,4,6,level_04_seed_006,20.62,355,33
seq-opt-fdss-1,YYTBB,4,22,level_04_seed_022,27.13,365,29
seq-opt-fdss-1,YYTBB,0,2,level_00_seed_002,0.7,22,6
seq-opt-fdss-1,YYTBB,0,13,level_00_seed_013,0.97,28,6
seq-opt-fdss-1,YYTBB,2,14,level_02_seed_014,2.76,129,31
seq-opt-fdss-1,YYTBB,2,22,level_02_seed_022,7.58,113,20
seq-opt-fdss-1,YYTBB,2,20,level_02_seed_020,3.07,80,26
seq-opt-fdss-1,YYTBB,0,12,level_00_seed_012,0.66,33,8
seq-opt-fdss-1,YYTBB,0,27,level_00_seed_027,0.97,37,7
seq-opt-fdss-1,YYTBB,4,12,level_04_seed_012,22.51,317,31
seq-opt-fdss-1,YYTBB,2,28,level_02_seed_028,4.12,111,25
seq-opt-fdss-1,YYTBB,3,15,level_03_seed_015,31.37,318,31
seq-opt-fdss-1,YYTBB,1,13,level_01_seed_013,3.13,97,19
seq-opt-fdss-1,YYTBB,4,1,level_04_seed_001,18.9,392,41
seq-opt-fdss-1,YYTBB,4,29,level_04_seed_029,20.83,384,41
seq-opt-fdss-1,YYTBB,3,3,level_03_seed_003,25.15,307,26
seq-opt-fdss-1,YYTBB,4,24,level_04_seed_024,24.41,431,39
seq-opt-fdss-1,YYTBB,1,10,level_01_seed_010,3.07,60,13
seq-opt-fdss-1,YYTBB,0,3,level_00_seed_003,1.13,20,6
seq-opt-fdss-1,YYTBB,1,9,level_01_seed_009,5.53,123,16
seq-opt-fdss-1,YYTBB,2,25,level_02_seed_025,4.51,147,28
seq-opt-fdss-1,YYTBB,4,13,level_04_seed_013,25.5,446,35
seq-opt-fdss-1,YYTBB,1,25,level_01_seed_025,1.89,57,15
